test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
6111,deepseek,levenson,scenario,50,100,100,75,50,high_A_max_C_high_E,19.06,"{""primary"": 15.625, ""secondary"": 22.499999999999996}",26,26
6168,gemini,levenson,scenario,50,100,100,75,50,high_A_max_C_high_E,18.75,"{""primary"": 12.5, ""secondary"": 25.0}",26,26
6149,openai,levenson,scenario,50,100,100,75,50,high_A_max_C_high_E,17.03,"{""primary"": 14.0625, ""secondary"": 20.0}",26,26
6129,claude,levenson,scenario,50,100,0,75,50,high_A_max_C_low_E,14.69,"{""primary"": 9.375, ""secondary"": 20.0}",26,26
6110,deepseek,levenson,scenario,50,100,0,75,50,high_A_max_C_low_E,15.94,"{""primary"": 9.375, ""secondary"": 22.499999999999996}",26,26
6167,gemini,levenson,scenario,50,100,0,75,50,high_A_max_C_low_E,15.47,"{""primary"": 10.9375, ""secondary"": 20.0}",26,26
6148,openai,levenson,scenario,50,100,0,75,50,high_A_max_C_low_E,21.56,"{""primary"": 15.625, ""secondary"": 27.500000000000004}",26,26
6120,claude,levenson,scenario,50,0,100,0,50,low_A_low_C_high_E,65.31,"{""primary"": 65.625, ""secondary"": 65.0}",26,26
6101,deepseek,levenson,scenario,50,0,100,0,50,low_A_low_C_high_E,70.0,"{""primary"": 75.0, ""secondary"": 65.0}",26,26
6158,gemini,levenson,scenario,50,0,100,0,50,low_A_low_C_high_E,64.53,"{""primary"": 64.0625, ""secondary"": 65.0}",26,26
6139,openai,levenson,scenario,50,0,100,0,50,low_A_low_C_high_E,66.88,"{""primary"": 68.75, ""secondary"": 65.0}",26,26
6119,claude,levenson,scenario,50,0,0,0,50,low_A_low_C_low_E,63.59,"{""primary"": 54.6875, ""secondary"": 72.5}",26,26
6100,deepseek,levenson,scenario,50,0,0,0,50,low_A_low_C_low_E,70.16,"{""primary"": 70.3125, ""secondary"": 70.0}",26,26
6157,gemini,levenson,scenario,50,0,0,0,50,low_A_low_C_low_E,60.63,"{""primary"": 56.25, ""secondary"": 65.0}",26,26
6138,openai,levenson,scenario,50,0,0,0,50,low_A_low_C_low_E,62.5,"{""primary"": 62.5, ""secondary"": 62.5}",26,26
6122,claude,levenson,scenario,50,25,100,0,50,low_A_medlow_C_high_E,65.31,"{""primary"": 65.625, ""secondary"": 65.0}",26,26
6103,deepseek,levenson,scenario,50,25,100,0,50,low_A_medlow_C_high_E,69.22,"{""primary"": 73.4375, ""secondary"": 65.0}",26,26
6160,gemini,levenson,scenario,50,25,100,0,50,low_A_medlow_C_high_E,65.31,"{""primary"": 65.625, ""secondary"": 65.0}",26,26
6141,openai,levenson,scenario,50,25,100,0,50,low_A_medlow_C_high_E,67.66,"{""primary"": 70.3125, ""secondary"": 65.0}",26,26
6121,claude,levenson,scenario,50,25,0,0,50,low_A_medlow_C_low_E,63.59,"{""primary"": 54.6875, ""secondary"": 72.5}",26,26
6102,deepseek,levenson,scenario,50,25,0,0,50,low_A_medlow_C_low_E,70.94,"{""primary"": 71.875, ""secondary"": 70.0}",26,26
6159,gemini,levenson,scenario,50,25,0,0,50,low_A_medlow_C_low_E,60.63,"{""primary"": 56.25, ""secondary"": 65.0}",26,26
6140,openai,levenson,scenario,50,25,0,0,50,low_A_medlow_C_low_E,63.28,"{""primary"": 64.0625, ""secondary"": 62.5}",26,26
6132,claude,levenson,scenario,50,75,100,100,50,max_A_high_C_high_E,14.22,"{""primary"": 10.9375, ""secondary"": 17.5}",26,26
6113,deepseek,levenson,scenario,50,75,100,100,50,max_A_high_C_high_E,19.06,"{""primary"": 15.625, ""secondary"": 22.499999999999996}",26,26
6170,gemini,levenson,scenario,50,75,100,100,50,max_A_high_C_high_E,18.75,"{""primary"": 12.5, ""secondary"": 25.0}",26,26
6151,openai,levenson,scenario,50,75,100,100,50,max_A_high_C_high_E,18.28,"{""primary"": 14.0625, ""secondary"": 22.499999999999996}",26,26
6131,claude,levenson,scenario,50,75,0,100,50,max_A_high_C_low_E,14.69,"{""primary"": 9.375, ""secondary"": 20.0}",26,26
6112,deepseek,levenson,scenario,50,75,0,100,50,max_A_high_C_low_E,16.72,"{""primary"": 10.9375, ""secondary"": 22.499999999999996}",26,26
6169,gemini,levenson,scenario,50,75,0,100,50,max_A_high_C_low_E,14.69,"{""primary"": 9.375, ""secondary"": 20.0}",26,26
6150,openai,levenson,scenario,50,75,0,100,50,max_A_high_C_low_E,20.78,"{""primary"": 14.0625, ""secondary"": 27.500000000000004}",26,26
6134,claude,levenson,scenario,50,100,100,100,50,max_A_max_C_high_E,14.22,"{""primary"": 10.9375, ""secondary"": 17.5}",26,26
6115,deepseek,levenson,scenario,50,100,100,100,50,max_A_max_C_high_E,19.84,"{""primary"": 17.1875, ""secondary"": 22.499999999999996}",26,26
6172,gemini,levenson,scenario,50,100,100,100,50,max_A_max_C_high_E,17.5,"{""primary"": 12.5, ""secondary"": 22.499999999999996}",26,26
6153,openai,levenson,scenario,50,100,100,100,50,max_A_max_C_high_E,17.81,"{""primary"": 15.625, ""secondary"": 20.0}",26,26
6133,claude,levenson,scenario,50,100,0,100,50,max_A_max_C_low_E,14.69,"{""primary"": 9.375, ""secondary"": 20.0}",26,26
6114,deepseek,levenson,scenario,50,100,0,100,50,max_A_max_C_low_E,15.47,"{""primary"": 10.9375, ""secondary"": 20.0}",26,26
6171,gemini,levenson,scenario,50,100,0,100,50,max_A_max_C_low_E,14.69,"{""primary"": 9.375, ""secondary"": 20.0}",26,26
6152,openai,levenson,scenario,50,100,0,100,50,max_A_max_C_low_E,19.53,"{""primary"": 14.0625, ""secondary"": 25.0}",26,26
6124,claude,levenson,scenario,50,0,100,25,50,medlow_A_low_C_high_E,66.09,"{""primary"": 67.1875, ""secondary"": 65.0}",26,26
6105,deepseek,levenson,scenario,50,0,100,25,50,medlow_A_low_C_high_E,69.22,"{""primary"": 73.4375, ""secondary"": 65.0}",26,26
6162,gemini,levenson,scenario,50,0,100,25,50,medlow_A_low_C_high_E,65.31,"{""primary"": 65.625, ""secondary"": 65.0}",26,26
6143,openai,levenson,scenario,50,0,100,25,50,medlow_A_low_C_high_E,66.88,"{""primary"": 68.75, ""secondary"": 65.0}",26,26
6123,claude,levenson,scenario,50,0,0,25,50,medlow_A_low_C_low_E,63.59,"{""primary"": 54.6875, ""secondary"": 72.5}",26,26
6104,deepseek,levenson,scenario,50,0,0,25,50,medlow_A_low_C_low_E,70.16,"{""primary"": 70.3125, ""secondary"": 70.0}",26,26
6161,gemini,levenson,scenario,50,0,0,25,50,medlow_A_low_C_low_E,61.41,"{""primary"": 57.8125, ""secondary"": 65.0}",26,26
6142,openai,levenson,scenario,50,0,0,25,50,medlow_A_low_C_low_E,64.53,"{""primary"": 64.0625, ""secondary"": 65.0}",26,26
6126,claude,levenson,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,65.31,"{""primary"": 65.625, ""secondary"": 65.0}",26,26
6107,deepseek,levenson,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,69.22,"{""primary"": 73.4375, ""secondary"": 65.0}",26,26
6164,gemini,levenson,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,65.31,"{""primary"": 65.625, ""secondary"": 65.0}",26,26
6145,openai,levenson,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,66.88,"{""primary"": 68.75, ""secondary"": 65.0}",26,26
6125,claude,levenson,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,63.59,"{""primary"": 54.6875, ""secondary"": 72.5}",26,26
6106,deepseek,levenson,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,70.16,"{""primary"": 70.3125, ""secondary"": 70.0}",26,26
6163,gemini,levenson,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,61.09,"{""primary"": 54.6875, ""secondary"": 67.5}",26,26
6144,openai,levenson,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,62.5,"{""primary"": 62.5, ""secondary"": 62.5}",26,26
6135,claude,levenson,scenario,50,50,50,50,50,neutral,21.09,"{""primary"": 17.1875, ""secondary"": 25.0}",26,26
6116,deepseek,levenson,scenario,50,50,50,50,50,neutral,29.69,"{""primary"": 21.875, ""secondary"": 37.5}",26,26
6173,gemini,levenson,scenario,50,50,50,50,50,neutral,26.09,"{""primary"": 17.1875, ""secondary"": 35.0}",26,26
6154,openai,levenson,scenario,50,50,50,50,50,neutral,32.81,"{""primary"": 28.125, ""secondary"": 37.5}",26,26
5985,claude,phq9,behavioral,100,100,100,100,100,all_maximum,81.48,"{""depression"": 81.48148148148148}",9,9
5966,deepseek,phq9,behavioral,100,100,100,100,100,all_maximum,81.48,"{""depression"": 81.48148148148148}",9,9
6023,gemini,phq9,behavioral,100,100,100,100,100,all_maximum,77.78,"{""depression"": 77.77777777777779}",9,9
6004,openai,phq9,behavioral,100,100,100,100,100,all_maximum,85.19,"{""depression"": 85.18518518518519}",9,9
5984,claude,phq9,behavioral,0,0,0,0,0,all_minimum,3.7,"{""depression"": 3.7037037037037033}",9,9
5965,deepseek,phq9,behavioral,0,0,0,0,0,all_minimum,11.11,"{""depression"": 11.11111111111111}",9,9
6022,gemini,phq9,behavioral,0,0,0,0,0,all_minimum,0.0,"{""depression"": 0.0}",9,9
6003,openai,phq9,behavioral,0,0,0,0,0,all_minimum,0.0,"{""depression"": 0.0}",9,9
5976,claude,phq9,behavioral,50,75,100,75,50,high_A_high_C_high_E,14.81,"{""depression"": 14.814814814814813}",9,9
5957,deepseek,phq9,behavioral,50,75,100,75,50,high_A_high_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
6014,gemini,phq9,behavioral,50,75,100,75,50,high_A_high_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5995,openai,phq9,behavioral,50,75,100,75,50,high_A_high_C_high_E,7.41,"{""depression"": 7.4074074074074066}",9,9
5975,claude,phq9,behavioral,50,75,0,75,50,high_A_high_C_low_E,29.63,"{""depression"": 29.629629629629626}",9,9
5956,deepseek,phq9,behavioral,50,75,0,75,50,high_A_high_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
6013,gemini,phq9,behavioral,50,75,0,75,50,high_A_high_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
5994,openai,phq9,behavioral,50,75,0,75,50,high_A_high_C_low_E,14.81,"{""depression"": 14.814814814814813}",9,9
5978,claude,phq9,behavioral,50,100,100,75,50,high_A_max_C_high_E,11.11,"{""depression"": 11.11111111111111}",9,9
5959,deepseek,phq9,behavioral,50,100,100,75,50,high_A_max_C_high_E,22.22,"{""depression"": 22.22222222222222}",9,9
6016,gemini,phq9,behavioral,50,100,100,75,50,high_A_max_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
5997,openai,phq9,behavioral,50,100,100,75,50,high_A_max_C_high_E,11.11,"{""depression"": 11.11111111111111}",9,9
5977,claude,phq9,behavioral,50,100,0,75,50,high_A_max_C_low_E,22.22,"{""depression"": 22.22222222222222}",9,9
5958,deepseek,phq9,behavioral,50,100,0,75,50,high_A_max_C_low_E,14.81,"{""depression"": 14.814814814814813}",9,9
6015,gemini,phq9,behavioral,50,100,0,75,50,high_A_max_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
5996,openai,phq9,behavioral,50,100,0,75,50,high_A_max_C_low_E,14.81,"{""depression"": 14.814814814814813}",9,9
5968,claude,phq9,behavioral,50,0,100,0,50,low_A_low_C_high_E,33.33,"{""depression"": 33.33333333333333}",9,9
5949,deepseek,phq9,behavioral,50,0,100,0,50,low_A_low_C_high_E,18.52,"{""depression"": 18.51851851851852}",9,9
6006,gemini,phq9,behavioral,50,0,100,0,50,low_A_low_C_high_E,22.22,"{""depression"": 22.22222222222222}",9,9
5987,openai,phq9,behavioral,50,0,100,0,50,low_A_low_C_high_E,33.33,"{""depression"": 33.33333333333333}",9,9
5967,claude,phq9,behavioral,50,0,0,0,50,low_A_low_C_low_E,48.15,"{""depression"": 48.148148148148145}",9,9
5948,deepseek,phq9,behavioral,50,0,0,0,50,low_A_low_C_low_E,29.63,"{""depression"": 29.629629629629626}",9,9
6005,gemini,phq9,behavioral,50,0,0,0,50,low_A_low_C_low_E,22.22,"{""depression"": 22.22222222222222}",9,9
5986,openai,phq9,behavioral,50,0,0,0,50,low_A_low_C_low_E,40.74,"{""depression"": 40.74074074074074}",9,9
5970,claude,phq9,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5951,deepseek,phq9,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
6008,gemini,phq9,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
5989,openai,phq9,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,22.22,"{""depression"": 22.22222222222222}",9,9
5969,claude,phq9,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,29.63,"{""depression"": 29.629629629629626}",9,9
5950,deepseek,phq9,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
6007,gemini,phq9,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,22.22,"{""depression"": 22.22222222222222}",9,9
5988,openai,phq9,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
5980,claude,phq9,behavioral,50,75,100,100,50,max_A_high_C_high_E,18.52,"{""depression"": 18.51851851851852}",9,9
5961,deepseek,phq9,behavioral,50,75,100,100,50,max_A_high_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
6018,gemini,phq9,behavioral,50,75,100,100,50,max_A_high_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5999,openai,phq9,behavioral,50,75,100,100,50,max_A_high_C_high_E,14.81,"{""depression"": 14.814814814814813}",9,9
5979,claude,phq9,behavioral,50,75,0,100,50,max_A_high_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
5960,deepseek,phq9,behavioral,50,75,0,100,50,max_A_high_C_low_E,29.63,"{""depression"": 29.629629629629626}",9,9
6017,gemini,phq9,behavioral,50,75,0,100,50,max_A_high_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
5998,openai,phq9,behavioral,50,75,0,100,50,max_A_high_C_low_E,18.52,"{""depression"": 18.51851851851852}",9,9
5982,claude,phq9,behavioral,50,100,100,100,50,max_A_max_C_high_E,14.81,"{""depression"": 14.814814814814813}",9,9
5963,deepseek,phq9,behavioral,50,100,100,100,50,max_A_max_C_high_E,22.22,"{""depression"": 22.22222222222222}",9,9
6020,gemini,phq9,behavioral,50,100,100,100,50,max_A_max_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
6001,openai,phq9,behavioral,50,100,100,100,50,max_A_max_C_high_E,7.41,"{""depression"": 7.4074074074074066}",9,9
5981,claude,phq9,behavioral,50,100,0,100,50,max_A_max_C_low_E,37.04,"{""depression"": 37.03703703703704}",9,9
5962,deepseek,phq9,behavioral,50,100,0,100,50,max_A_max_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
6019,gemini,phq9,behavioral,50,100,0,100,50,max_A_max_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
6000,openai,phq9,behavioral,50,100,0,100,50,max_A_max_C_low_E,18.52,"{""depression"": 18.51851851851852}",9,9
5972,claude,phq9,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,40.74,"{""depression"": 40.74074074074074}",9,9
5953,deepseek,phq9,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,25.93,"{""depression"": 25.925925925925924}",9,9
6010,gemini,phq9,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5991,openai,phq9,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,33.33,"{""depression"": 33.33333333333333}",9,9
5971,claude,phq9,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,51.85,"{""depression"": 51.85185185185185}",9,9
5952,deepseek,phq9,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,37.04,"{""depression"": 37.03703703703704}",9,9
6009,gemini,phq9,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
5990,openai,phq9,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,37.04,"{""depression"": 37.03703703703704}",9,9
5974,claude,phq9,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5955,deepseek,phq9,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
6012,gemini,phq9,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5993,openai,phq9,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,29.63,"{""depression"": 29.629629629629626}",9,9
5973,claude,phq9,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
5954,deepseek,phq9,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
6011,gemini,phq9,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
5992,openai,phq9,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,25.93,"{""depression"": 25.925925925925924}",9,9
5983,claude,phq9,behavioral,50,50,50,50,50,neutral,25.93,"{""depression"": 25.925925925925924}",9,9
5964,deepseek,phq9,behavioral,50,50,50,50,50,neutral,29.63,"{""depression"": 29.629629629629626}",9,9
6021,gemini,phq9,behavioral,50,50,50,50,50,neutral,33.33,"{""depression"": 33.33333333333333}",9,9
6002,openai,phq9,behavioral,50,50,50,50,50,neutral,25.93,"{""depression"": 25.925925925925924}",9,9
6745,claude,phq9,exemplar,100,100,100,100,100,all_maximum,11.11,"{""depression"": 11.11111111111111}",9,9
6726,deepseek,phq9,exemplar,100,100,100,100,100,all_maximum,0.0,"{""depression"": 0.0}",9,9
6783,gemini,phq9,exemplar,100,100,100,100,100,all_maximum,11.11,"{""depression"": 11.11111111111111}",9,9
6764,openai,phq9,exemplar,100,100,100,100,100,all_maximum,3.7,"{""depression"": 3.7037037037037033}",9,9
6744,claude,phq9,exemplar,0,0,0,0,0,all_minimum,77.78,"{""depression"": 77.77777777777779}",9,9
6725,deepseek,phq9,exemplar,0,0,0,0,0,all_minimum,11.11,"{""depression"": 11.11111111111111}",9,9
6782,gemini,phq9,exemplar,0,0,0,0,0,all_minimum,0.0,"{""depression"": 0.0}",9,9
6763,openai,phq9,exemplar,0,0,0,0,0,all_minimum,33.33,"{""depression"": 33.33333333333333}",9,9
6736,claude,phq9,exemplar,50,75,100,75,50,high_A_high_C_high_E,0.0,"{""depression"": 0.0}",9,9
6717,deepseek,phq9,exemplar,50,75,100,75,50,high_A_high_C_high_E,0.0,"{""depression"": 0.0}",9,9
6774,gemini,phq9,exemplar,50,75,100,75,50,high_A_high_C_high_E,3.7,"{""depression"": 3.7037037037037033}",9,9
6755,openai,phq9,exemplar,50,75,100,75,50,high_A_high_C_high_E,0.0,"{""depression"": 0.0}",9,9
6735,claude,phq9,exemplar,50,75,0,75,50,high_A_high_C_low_E,81.48,"{""depression"": 81.48148148148148}",9,9
6716,deepseek,phq9,exemplar,50,75,0,75,50,high_A_high_C_low_E,74.07,"{""depression"": 74.07407407407408}",9,9
6773,gemini,phq9,exemplar,50,75,0,75,50,high_A_high_C_low_E,81.48,"{""depression"": 81.48148148148148}",9,9
6754,openai,phq9,exemplar,50,75,0,75,50,high_A_high_C_low_E,66.67,"{""depression"": 66.66666666666666}",9,9
6738,claude,phq9,exemplar,50,100,100,75,50,high_A_max_C_high_E,0.0,"{""depression"": 0.0}",9,9
6719,deepseek,phq9,exemplar,50,100,100,75,50,high_A_max_C_high_E,0.0,"{""depression"": 0.0}",9,9
6776,gemini,phq9,exemplar,50,100,100,75,50,high_A_max_C_high_E,11.11,"{""depression"": 11.11111111111111}",9,9
6757,openai,phq9,exemplar,50,100,100,75,50,high_A_max_C_high_E,0.0,"{""depression"": 0.0}",9,9
6737,claude,phq9,exemplar,50,100,0,75,50,high_A_max_C_low_E,81.48,"{""depression"": 81.48148148148148}",9,9
6718,deepseek,phq9,exemplar,50,100,0,75,50,high_A_max_C_low_E,74.07,"{""depression"": 74.07407407407408}",9,9
6775,gemini,phq9,exemplar,50,100,0,75,50,high_A_max_C_low_E,77.78,"{""depression"": 77.77777777777779}",9,9
6756,openai,phq9,exemplar,50,100,0,75,50,high_A_max_C_low_E,74.07,"{""depression"": 74.07407407407408}",9,9
6728,claude,phq9,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""depression"": 0.0}",9,9
6709,deepseek,phq9,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""depression"": 0.0}",9,9
6766,gemini,phq9,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""depression"": 0.0}",9,9
6747,openai,phq9,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""depression"": 0.0}",9,9
6727,claude,phq9,exemplar,50,0,0,0,50,low_A_low_C_low_E,0.0,"{""depression"": 0.0}",9,9
6708,deepseek,phq9,exemplar,50,0,0,0,50,low_A_low_C_low_E,3.7,"{""depression"": 3.7037037037037033}",9,9
6765,gemini,phq9,exemplar,50,0,0,0,50,low_A_low_C_low_E,11.11,"{""depression"": 11.11111111111111}",9,9
6746,openai,phq9,exemplar,50,0,0,0,50,low_A_low_C_low_E,22.22,"{""depression"": 22.22222222222222}",9,9
6730,claude,phq9,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""depression"": 0.0}",9,9
6711,deepseek,phq9,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""depression"": 0.0}",9,9
6768,gemini,phq9,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""depression"": 0.0}",9,9
6749,openai,phq9,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""depression"": 0.0}",9,9
6729,claude,phq9,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,0.0,"{""depression"": 0.0}",9,9
6710,deepseek,phq9,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,18.52,"{""depression"": 18.51851851851852}",9,9
6767,gemini,phq9,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,11.11,"{""depression"": 11.11111111111111}",9,9
6748,openai,phq9,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,11.11,"{""depression"": 11.11111111111111}",9,9
6740,claude,phq9,exemplar,50,75,100,100,50,max_A_high_C_high_E,0.0,"{""depression"": 0.0}",9,9
6721,deepseek,phq9,exemplar,50,75,100,100,50,max_A_high_C_high_E,0.0,"{""depression"": 0.0}",9,9
6778,gemini,phq9,exemplar,50,75,100,100,50,max_A_high_C_high_E,3.7,"{""depression"": 3.7037037037037033}",9,9
6759,openai,phq9,exemplar,50,75,100,100,50,max_A_high_C_high_E,0.0,"{""depression"": 0.0}",9,9
6739,claude,phq9,exemplar,50,75,0,100,50,max_A_high_C_low_E,0.0,"{""depression"": 0.0}",9,9
6720,deepseek,phq9,exemplar,50,75,0,100,50,max_A_high_C_low_E,3.7,"{""depression"": 3.7037037037037033}",9,9
6777,gemini,phq9,exemplar,50,75,0,100,50,max_A_high_C_low_E,7.41,"{""depression"": 7.4074074074074066}",9,9
6758,openai,phq9,exemplar,50,75,0,100,50,max_A_high_C_low_E,7.41,"{""depression"": 7.4074074074074066}",9,9
6742,claude,phq9,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""depression"": 0.0}",9,9
6723,deepseek,phq9,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""depression"": 0.0}",9,9
6780,gemini,phq9,exemplar,50,100,100,100,50,max_A_max_C_high_E,14.81,"{""depression"": 14.814814814814813}",9,9
6761,openai,phq9,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""depression"": 0.0}",9,9
6741,claude,phq9,exemplar,50,100,0,100,50,max_A_max_C_low_E,0.0,"{""depression"": 0.0}",9,9
6722,deepseek,phq9,exemplar,50,100,0,100,50,max_A_max_C_low_E,3.7,"{""depression"": 3.7037037037037033}",9,9
6779,gemini,phq9,exemplar,50,100,0,100,50,max_A_max_C_low_E,11.11,"{""depression"": 11.11111111111111}",9,9
6760,openai,phq9,exemplar,50,100,0,100,50,max_A_max_C_low_E,3.7,"{""depression"": 3.7037037037037033}",9,9
6732,claude,phq9,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,7.41,"{""depression"": 7.4074074074074066}",9,9
6713,deepseek,phq9,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,22.22,"{""depression"": 22.22222222222222}",9,9
6770,gemini,phq9,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,0.0,"{""depression"": 0.0}",9,9
6751,openai,phq9,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,0.0,"{""depression"": 0.0}",9,9
6731,claude,phq9,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,0.0,"{""depression"": 0.0}",9,9
6712,deepseek,phq9,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,0.0,"{""depression"": 0.0}",9,9
6769,gemini,phq9,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,33.33,"{""depression"": 33.33333333333333}",9,9
6750,openai,phq9,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,22.22,"{""depression"": 22.22222222222222}",9,9
6734,claude,phq9,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,14.81,"{""depression"": 14.814814814814813}",9,9
6715,deepseek,phq9,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,62.96,"{""depression"": 62.96296296296296}",9,9
6772,gemini,phq9,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,55.56,"{""depression"": 55.55555555555556}",9,9
6753,openai,phq9,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,44.44,"{""depression"": 44.44444444444444}",9,9
6733,claude,phq9,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,0.0,"{""depression"": 0.0}",9,9
6714,deepseek,phq9,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,14.81,"{""depression"": 14.814814814814813}",9,9
6771,gemini,phq9,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,22.22,"{""depression"": 22.22222222222222}",9,9
6752,openai,phq9,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,14.81,"{""depression"": 14.814814814814813}",9,9
6743,claude,phq9,exemplar,50,50,50,50,50,neutral,25.93,"{""depression"": 25.925925925925924}",9,9
6724,deepseek,phq9,exemplar,50,50,50,50,50,neutral,29.63,"{""depression"": 29.629629629629626}",9,9
6781,gemini,phq9,exemplar,50,50,50,50,50,neutral,29.63,"{""depression"": 29.629629629629626}",9,9
6762,openai,phq9,exemplar,50,50,50,50,50,neutral,29.63,"{""depression"": 29.629629629629626}",9,9
5605,claude,phq9,hexaco,100,100,100,100,100,all_maximum,0.0,"{""depression"": 0.0}",9,9
5586,deepseek,phq9,hexaco,100,100,100,100,100,all_maximum,14.81,"{""depression"": 14.814814814814813}",9,9
5643,gemini,phq9,hexaco,100,100,100,100,100,all_maximum,40.74,"{""depression"": 40.74074074074074}",9,9
5624,openai,phq9,hexaco,100,100,100,100,100,all_maximum,0.0,"{""depression"": 0.0}",9,9
5604,claude,phq9,hexaco,0,0,0,0,0,all_minimum,18.52,"{""depression"": 18.51851851851852}",9,9
5585,deepseek,phq9,hexaco,0,0,0,0,0,all_minimum,66.67,"{""depression"": 66.66666666666666}",9,9
