test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
7325,gemini,dark_triad,ocean_direct,0,50,50,50,0,low_O_low_N,40.74,"{""machiavellianism"": 50.0, ""narcissism"": 47.22222222222222, ""psychopathy"": 25.0}",27,27
7265,openai,dark_triad,ocean_direct,0,50,50,50,0,low_O_low_N,34.26,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 16.666666666666668}",27,27
7715,claude,dark_triad,ocean_direct,0,50,50,50,50,low_O_mid_N,37.04,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 27.77777777777778}",27,27
7775,deepseek,dark_triad,ocean_direct,0,50,50,50,50,low_O_mid_N,46.3,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 38.888888888888886}",27,27
7805,gemini,dark_triad,ocean_direct,0,50,50,50,50,low_O_mid_N,50.0,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 47.22222222222222, ""psychopathy"": 47.22222222222222}",27,27
7745,openai,dark_triad,ocean_direct,0,50,50,50,50,low_O_mid_N,38.89,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 38.888888888888886, ""psychopathy"": 30.555555555555557}",27,27
7355,claude,dark_triad,ocean_direct,50,50,50,50,100,mid_O_high_N,53.7,"{""machiavellianism"": 77.77777777777777, ""narcissism"": 38.888888888888886, ""psychopathy"": 44.44444444444444}",27,27
7415,deepseek,dark_triad,ocean_direct,50,50,50,50,100,mid_O_high_N,72.22,"{""machiavellianism"": 91.66666666666667, ""narcissism"": 52.77777777777778, ""psychopathy"": 72.22222222222221}",27,27
7445,gemini,dark_triad,ocean_direct,50,50,50,50,100,mid_O_high_N,51.85,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 36.111111111111114, ""psychopathy"": 52.77777777777778}",27,27
7385,openai,dark_triad,ocean_direct,50,50,50,50,100,mid_O_high_N,48.15,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 44.44444444444444, ""psychopathy"": 41.666666666666664}",27,27
7475,claude,dark_triad,ocean_direct,50,50,50,50,0,mid_O_low_N,41.67,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 33.333333333333336}",27,27
7535,deepseek,dark_triad,ocean_direct,50,50,50,50,0,mid_O_low_N,40.74,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 50.0, ""psychopathy"": 33.333333333333336}",27,27
7565,gemini,dark_triad,ocean_direct,50,50,50,50,0,mid_O_low_N,40.74,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
7505,openai,dark_triad,ocean_direct,50,50,50,50,0,mid_O_low_N,38.89,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
7835,claude,dark_triad,ocean_direct,50,50,50,50,50,mid_O_mid_N,47.22,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 44.44444444444444, ""psychopathy"": 50.0}",27,27
7895,deepseek,dark_triad,ocean_direct,50,50,50,50,50,mid_O_mid_N,49.07,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
7925,gemini,dark_triad,ocean_direct,50,50,50,50,50,mid_O_mid_N,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
7865,openai,dark_triad,ocean_direct,50,50,50,50,50,mid_O_mid_N,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
7119,claude,dark_triad,scenario,100,50,50,50,100,high_O_high_N,33.33,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 36.111111111111114, ""psychopathy"": 22.22222222222222}",27,27
7179,deepseek,dark_triad,scenario,100,50,50,50,100,high_O_high_N,37.96,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 44.44444444444444, ""psychopathy"": 30.555555555555557}",27,27
7209,gemini,dark_triad,scenario,100,50,50,50,100,high_O_high_N,29.63,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 41.666666666666664, ""psychopathy"": 13.88888888888889}",27,27
7149,openai,dark_triad,scenario,100,50,50,50,100,high_O_high_N,37.04,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 41.666666666666664, ""psychopathy"": 27.77777777777778}",27,27
6879,claude,dark_triad,scenario,100,50,50,50,0,high_O_low_N,27.78,"{""machiavellianism"": 22.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 11.11111111111111}",27,27
6939,deepseek,dark_triad,scenario,100,50,50,50,0,high_O_low_N,38.89,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 58.333333333333336, ""psychopathy"": 27.77777777777778}",27,27
6969,gemini,dark_triad,scenario,100,50,50,50,0,high_O_low_N,32.41,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 52.77777777777778, ""psychopathy"": 16.666666666666668}",27,27
6909,openai,dark_triad,scenario,100,50,50,50,0,high_O_low_N,38.89,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 55.55555555555556, ""psychopathy"": 19.444444444444443}",27,27
7599,claude,dark_triad,scenario,100,50,50,50,50,high_O_mid_N,30.56,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 44.44444444444444, ""psychopathy"": 16.666666666666668}",27,27
7659,deepseek,dark_triad,scenario,100,50,50,50,50,high_O_mid_N,37.04,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 50.0, ""psychopathy"": 27.77777777777778}",27,27
7689,gemini,dark_triad,scenario,100,50,50,50,50,high_O_mid_N,30.56,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 44.44444444444444, ""psychopathy"": 16.666666666666668}",27,27
7629,openai,dark_triad,scenario,100,50,50,50,50,high_O_mid_N,42.59,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 55.55555555555556, ""psychopathy"": 30.555555555555557}",27,27
6999,claude,dark_triad,scenario,0,50,50,50,100,low_O_high_N,29.63,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 30.555555555555557, ""psychopathy"": 11.11111111111111}",27,27
7059,deepseek,dark_triad,scenario,0,50,50,50,100,low_O_high_N,34.26,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 33.333333333333336, ""psychopathy"": 22.22222222222222}",27,27
7089,gemini,dark_triad,scenario,0,50,50,50,100,low_O_high_N,27.78,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 33.333333333333336, ""psychopathy"": 11.11111111111111}",27,27
7029,openai,dark_triad,scenario,0,50,50,50,100,low_O_high_N,34.26,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 33.333333333333336, ""psychopathy"": 22.22222222222222}",27,27
7239,claude,dark_triad,scenario,0,50,50,50,0,low_O_low_N,25.93,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 44.44444444444444, ""psychopathy"": 5.555555555555558}",27,27
7299,deepseek,dark_triad,scenario,0,50,50,50,0,low_O_low_N,34.26,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 41.666666666666664, ""psychopathy"": 22.22222222222222}",27,27
7329,gemini,dark_triad,scenario,0,50,50,50,0,low_O_low_N,29.63,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 41.666666666666664, ""psychopathy"": 11.11111111111111}",27,27
7269,openai,dark_triad,scenario,0,50,50,50,0,low_O_low_N,36.11,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 44.44444444444444, ""psychopathy"": 19.444444444444443}",27,27
7719,claude,dark_triad,scenario,0,50,50,50,50,low_O_mid_N,28.7,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 33.333333333333336, ""psychopathy"": 11.11111111111111}",27,27
7779,deepseek,dark_triad,scenario,0,50,50,50,50,low_O_mid_N,33.33,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 36.111111111111114, ""psychopathy"": 22.22222222222222}",27,27
7809,gemini,dark_triad,scenario,0,50,50,50,50,low_O_mid_N,31.48,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 38.888888888888886, ""psychopathy"": 13.88888888888889}",27,27
7749,openai,dark_triad,scenario,0,50,50,50,50,low_O_mid_N,34.26,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 19.444444444444443}",27,27
7359,claude,dark_triad,scenario,50,50,50,50,100,mid_O_high_N,29.63,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 30.555555555555557, ""psychopathy"": 13.88888888888889}",27,27
7419,deepseek,dark_triad,scenario,50,50,50,50,100,mid_O_high_N,36.11,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 41.666666666666664, ""psychopathy"": 25.0}",27,27
7449,gemini,dark_triad,scenario,50,50,50,50,100,mid_O_high_N,34.26,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 36.111111111111114, ""psychopathy"": 19.444444444444443}",27,27
7389,openai,dark_triad,scenario,50,50,50,50,100,mid_O_high_N,36.11,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 25.0}",27,27
7479,claude,dark_triad,scenario,50,50,50,50,0,mid_O_low_N,31.48,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 47.22222222222222, ""psychopathy"": 13.88888888888889}",27,27
7539,deepseek,dark_triad,scenario,50,50,50,50,0,mid_O_low_N,36.11,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 50.0, ""psychopathy"": 19.444444444444443}",27,27
7569,gemini,dark_triad,scenario,50,50,50,50,0,mid_O_low_N,31.48,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 11.11111111111111}",27,27
7509,openai,dark_triad,scenario,50,50,50,50,0,mid_O_low_N,37.96,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 16.666666666666668}",27,27
7839,claude,dark_triad,scenario,50,50,50,50,50,mid_O_mid_N,31.48,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 41.666666666666664, ""psychopathy"": 13.88888888888889}",27,27
7899,deepseek,dark_triad,scenario,50,50,50,50,50,mid_O_mid_N,36.11,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 41.666666666666664, ""psychopathy"": 27.77777777777778}",27,27
7929,gemini,dark_triad,scenario,50,50,50,50,50,mid_O_mid_N,34.26,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 38.888888888888886, ""psychopathy"": 16.666666666666668}",27,27
7869,openai,dark_triad,scenario,50,50,50,50,50,mid_O_mid_N,37.96,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 44.44444444444444, ""psychopathy"": 25.0}",27,27
7130,claude,gad7,behavioral,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7190,deepseek,gad7,behavioral,100,50,50,50,100,high_O_high_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7220,gemini,gad7,behavioral,100,50,50,50,100,high_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7160,openai,gad7,behavioral,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
6890,claude,gad7,behavioral,100,50,50,50,0,high_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
6950,deepseek,gad7,behavioral,100,50,50,50,0,high_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
6980,gemini,gad7,behavioral,100,50,50,50,0,high_O_low_N,4.76,"{""anxiety"": 4.761904761904762}",7,7
6920,openai,gad7,behavioral,100,50,50,50,0,high_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7610,claude,gad7,behavioral,100,50,50,50,50,high_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7670,deepseek,gad7,behavioral,100,50,50,50,50,high_O_mid_N,38.1,"{""anxiety"": 38.095238095238095}",7,7
7700,gemini,gad7,behavioral,100,50,50,50,50,high_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7640,openai,gad7,behavioral,100,50,50,50,50,high_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7010,claude,gad7,behavioral,0,50,50,50,100,low_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7070,deepseek,gad7,behavioral,0,50,50,50,100,low_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7100,gemini,gad7,behavioral,0,50,50,50,100,low_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7040,openai,gad7,behavioral,0,50,50,50,100,low_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7250,claude,gad7,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7310,deepseek,gad7,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7340,gemini,gad7,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7280,openai,gad7,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7730,claude,gad7,behavioral,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7790,deepseek,gad7,behavioral,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7820,gemini,gad7,behavioral,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7760,openai,gad7,behavioral,0,50,50,50,50,low_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7370,claude,gad7,behavioral,50,50,50,50,100,mid_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7430,deepseek,gad7,behavioral,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7460,gemini,gad7,behavioral,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7400,openai,gad7,behavioral,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7490,claude,gad7,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7550,deepseek,gad7,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7580,gemini,gad7,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7520,openai,gad7,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7850,claude,gad7,behavioral,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7910,deepseek,gad7,behavioral,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7940,gemini,gad7,behavioral,50,50,50,50,50,mid_O_mid_N,38.1,"{""anxiety"": 38.095238095238095}",7,7
7880,openai,gad7,behavioral,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7132,claude,gad7,exemplar,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7192,deepseek,gad7,exemplar,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7222,gemini,gad7,exemplar,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7162,openai,gad7,exemplar,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
6892,claude,gad7,exemplar,100,50,50,50,0,high_O_low_N,61.9,"{""anxiety"": 61.904761904761905}",7,7
6952,deepseek,gad7,exemplar,100,50,50,50,0,high_O_low_N,38.1,"{""anxiety"": 38.095238095238095}",7,7
6982,gemini,gad7,exemplar,100,50,50,50,0,high_O_low_N,47.62,"{""anxiety"": 47.61904761904761}",7,7
6922,openai,gad7,exemplar,100,50,50,50,0,high_O_low_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7612,claude,gad7,exemplar,100,50,50,50,50,high_O_mid_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7672,deepseek,gad7,exemplar,100,50,50,50,50,high_O_mid_N,61.9,"{""anxiety"": 61.904761904761905}",7,7
7702,gemini,gad7,exemplar,100,50,50,50,50,high_O_mid_N,52.38,"{""anxiety"": 52.38095238095239}",7,7
7642,openai,gad7,exemplar,100,50,50,50,50,high_O_mid_N,42.86,"{""anxiety"": 42.857142857142854}",7,7
7012,claude,gad7,exemplar,0,50,50,50,100,low_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7072,deepseek,gad7,exemplar,0,50,50,50,100,low_O_high_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7102,gemini,gad7,exemplar,0,50,50,50,100,low_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7042,openai,gad7,exemplar,0,50,50,50,100,low_O_high_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7252,claude,gad7,exemplar,0,50,50,50,0,low_O_low_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7312,deepseek,gad7,exemplar,0,50,50,50,0,low_O_low_N,42.86,"{""anxiety"": 42.857142857142854}",7,7
7342,gemini,gad7,exemplar,0,50,50,50,0,low_O_low_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7282,openai,gad7,exemplar,0,50,50,50,0,low_O_low_N,9.52,"{""anxiety"": 9.523809523809524}",7,7
7732,claude,gad7,exemplar,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7792,deepseek,gad7,exemplar,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7822,gemini,gad7,exemplar,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7762,openai,gad7,exemplar,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7372,claude,gad7,exemplar,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7432,deepseek,gad7,exemplar,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7462,gemini,gad7,exemplar,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7402,openai,gad7,exemplar,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7492,claude,gad7,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7552,deepseek,gad7,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7582,gemini,gad7,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7522,openai,gad7,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7852,claude,gad7,exemplar,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7912,deepseek,gad7,exemplar,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7942,gemini,gad7,exemplar,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7882,openai,gad7,exemplar,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7129,claude,gad7,hexaco,100,50,50,50,100,high_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7189,deepseek,gad7,hexaco,100,50,50,50,100,high_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
7219,gemini,gad7,hexaco,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7159,openai,gad7,hexaco,100,50,50,50,100,high_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
6889,claude,gad7,hexaco,100,50,50,50,0,high_O_low_N,4.76,"{""anxiety"": 4.761904761904762}",7,7
6949,deepseek,gad7,hexaco,100,50,50,50,0,high_O_low_N,14.29,"{""anxiety"": 14.285714285714285}",7,7
6979,gemini,gad7,hexaco,100,50,50,50,0,high_O_low_N,9.52,"{""anxiety"": 9.523809523809524}",7,7
6919,openai,gad7,hexaco,100,50,50,50,0,high_O_low_N,4.76,"{""anxiety"": 4.761904761904762}",7,7
7609,claude,gad7,hexaco,100,50,50,50,50,high_O_mid_N,38.1,"{""anxiety"": 38.095238095238095}",7,7
7669,deepseek,gad7,hexaco,100,50,50,50,50,high_O_mid_N,57.14,"{""anxiety"": 57.14285714285714}",7,7
7699,gemini,gad7,hexaco,100,50,50,50,50,high_O_mid_N,47.62,"{""anxiety"": 47.61904761904761}",7,7
7639,openai,gad7,hexaco,100,50,50,50,50,high_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7009,claude,gad7,hexaco,0,50,50,50,100,low_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7069,deepseek,gad7,hexaco,0,50,50,50,100,low_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
7099,gemini,gad7,hexaco,0,50,50,50,100,low_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7039,openai,gad7,hexaco,0,50,50,50,100,low_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
7249,claude,gad7,hexaco,0,50,50,50,0,low_O_low_N,4.76,"{""anxiety"": 4.761904761904762}",7,7
7309,deepseek,gad7,hexaco,0,50,50,50,0,low_O_low_N,14.29,"{""anxiety"": 14.285714285714285}",7,7
7339,gemini,gad7,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7279,openai,gad7,hexaco,0,50,50,50,0,low_O_low_N,4.76,"{""anxiety"": 4.761904761904762}",7,7
7729,claude,gad7,hexaco,0,50,50,50,50,low_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7789,deepseek,gad7,hexaco,0,50,50,50,50,low_O_mid_N,38.1,"{""anxiety"": 38.095238095238095}",7,7
7819,gemini,gad7,hexaco,0,50,50,50,50,low_O_mid_N,61.9,"{""anxiety"": 61.904761904761905}",7,7
7759,openai,gad7,hexaco,0,50,50,50,50,low_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7369,claude,gad7,hexaco,50,50,50,50,100,mid_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7429,deepseek,gad7,hexaco,50,50,50,50,100,mid_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
7459,gemini,gad7,hexaco,50,50,50,50,100,mid_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7399,openai,gad7,hexaco,50,50,50,50,100,mid_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
7489,claude,gad7,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7549,deepseek,gad7,hexaco,50,50,50,50,0,mid_O_low_N,14.29,"{""anxiety"": 14.285714285714285}",7,7
7579,gemini,gad7,hexaco,50,50,50,50,0,mid_O_low_N,14.29,"{""anxiety"": 14.285714285714285}",7,7
7519,openai,gad7,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7849,claude,gad7,hexaco,50,50,50,50,50,mid_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7909,deepseek,gad7,hexaco,50,50,50,50,50,mid_O_mid_N,47.62,"{""anxiety"": 47.61904761904761}",7,7
7939,gemini,gad7,hexaco,50,50,50,50,50,mid_O_mid_N,66.67,"{""anxiety"": 66.66666666666666}",7,7
7879,openai,gad7,hexaco,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7128,claude,gad7,narrative,100,50,50,50,100,high_O_high_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7188,deepseek,gad7,narrative,100,50,50,50,100,high_O_high_N,76.19,"{""anxiety"": 76.19047619047619}",7,7
7218,gemini,gad7,narrative,100,50,50,50,100,high_O_high_N,100.0,"{""anxiety"": 100.0}",7,7
7158,openai,gad7,narrative,100,50,50,50,100,high_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
6888,claude,gad7,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
6948,deepseek,gad7,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
6978,gemini,gad7,narrative,100,50,50,50,0,high_O_low_N,4.76,"{""anxiety"": 4.761904761904762}",7,7
6918,openai,gad7,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7608,claude,gad7,narrative,100,50,50,50,50,high_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7668,deepseek,gad7,narrative,100,50,50,50,50,high_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7698,gemini,gad7,narrative,100,50,50,50,50,high_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7638,openai,gad7,narrative,100,50,50,50,50,high_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7008,claude,gad7,narrative,0,50,50,50,100,low_O_high_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7068,deepseek,gad7,narrative,0,50,50,50,100,low_O_high_N,85.71,"{""anxiety"": 85.71428571428571}",7,7
7098,gemini,gad7,narrative,0,50,50,50,100,low_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7038,openai,gad7,narrative,0,50,50,50,100,low_O_high_N,90.48,"{""anxiety"": 90.47619047619048}",7,7
7248,claude,gad7,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7308,deepseek,gad7,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7338,gemini,gad7,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7278,openai,gad7,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7728,claude,gad7,narrative,0,50,50,50,50,low_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7788,deepseek,gad7,narrative,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7818,gemini,gad7,narrative,0,50,50,50,50,low_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7758,openai,gad7,narrative,0,50,50,50,50,low_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7368,claude,gad7,narrative,50,50,50,50,100,mid_O_high_N,80.95,"{""anxiety"": 80.95238095238095}",7,7
7428,deepseek,gad7,narrative,50,50,50,50,100,mid_O_high_N,80.95,"{""anxiety"": 80.95238095238095}",7,7
7458,gemini,gad7,narrative,50,50,50,50,100,mid_O_high_N,95.24,"{""anxiety"": 95.23809523809523}",7,7
7398,openai,gad7,narrative,50,50,50,50,100,mid_O_high_N,80.95,"{""anxiety"": 80.95238095238095}",7,7
7488,claude,gad7,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7548,deepseek,gad7,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7578,gemini,gad7,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7518,openai,gad7,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""anxiety"": 0.0}",7,7
7848,claude,gad7,narrative,50,50,50,50,50,mid_O_mid_N,28.57,"{""anxiety"": 28.57142857142857}",7,7
7908,deepseek,gad7,narrative,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
7938,gemini,gad7,narrative,50,50,50,50,50,mid_O_mid_N,33.33,"{""anxiety"": 33.33333333333333}",7,7
